county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Putnam,2021-08-02,22,15,0
Putnam,2021-08-03,12,8,0
Putnam,2021-08-04,19,13,0
Putnam,2021-08-05,43,32,0
Putnam,2021-08-06,30,10,0
Putnam,2021-08-07,11,6,0
Putnam,2021-08-08,5,2,0
Putnam,2021-08-09,8,13,0
Putnam,2021-08-10,20,13,0
Putnam,2021-08-11,36,43,0
Putnam,2021-08-12,41,37,0
Putnam,2021-08-13,26,28,0
Putnam,2021-08-14,15,8,1
Putnam,2021-08-15,5,7,1
Putnam,2021-08-16,22,21,8
Putnam,2021-08-17,7,12,1
Putnam,2021-08-18,35,21,4
Putnam,2021-08-19,20,27,3
Putnam,2021-08-20,23,21,3
Putnam,2021-08-21,2,11,1
Putnam,2021-08-22,5,6,1
Putnam,2021-08-23,22,21,5
Putnam,2021-08-24,10,10,3
Putnam,2021-08-25,13,17,1
Putnam,2021-08-26,22,38,16
Putnam,2021-08-27,30,19,5
Putnam,2021-08-28,18,13,0
Putnam,2021-08-29,7,6,0
Putnam,2021-08-30,18,11,1
Putnam,2021-08-31,21,17,0
Putnam,2021-09-01,23,16,3
Putnam,2021-09-02,29,41,3
Putnam,2021-09-03,18,29,4
Putnam,2021-09-04,15,11,1
Putnam,2021-09-05,20,8,0
Putnam,2021-09-06,7,6,0
Putnam,2021-09-07,16,13,1
Putnam,2021-09-08,26,25,5
Putnam,2021-09-09,26,23,1
Putnam,2021-09-10,38,18,4
Putnam,2021-09-11,18,12,1
Putnam,2021-09-12,7,6,2
Putnam,2021-09-13,22,18,4
Putnam,2021-09-14,27,13,1
Putnam,2021-09-15,9,12,5
Putnam,2021-09-16,28,14,2
Putnam,2021-09-17,23,26,5
Putnam,2021-09-18,21,19,2
Putnam,2021-09-19,7,3,0
Putnam,2021-09-20,22,15,2
Putnam,2021-09-21,17,20,3
Putnam,2021-09-22,26,25,2
Putnam,2021-09-23,41,23,3
Putnam,2021-09-24,35,37,9
Putnam,2021-09-25,21,18,24
Putnam,2021-09-26,10,14,8
Putnam,2021-09-27,18,10,39
Putnam,2021-09-28,24,19,51
Putnam,2021-09-29,19,20,47
Putnam,2021-09-30,15,24,61
Putnam,2021-10-01,35,20,48
Putnam,2021-10-02,13,15,11
Putnam,2021-10-03,3,14,5
Putnam,2021-10-04,15,16,35
Putnam,2021-10-05,28,23,27
Putnam,2021-10-06,16,11,185
Putnam,2021-10-07,16,21,62
Putnam,2021-10-08,21,21,31
Putnam,2021-10-09,10,19,7
Putnam,2021-10-10,2,11,5
Putnam,2021-10-11,12,23,26
Putnam,2021-10-12,16,7,27
Putnam,2021-10-13,29,21,172
Putnam,2021-10-14,23,36,48
Putnam,2021-10-15,12,33,47
Putnam,2021-10-16,8,14,8
Putnam,2021-10-17,6,15,6
Putnam,2021-10-18,13,16,27
Putnam,2021-10-19,5,11,21
Putnam,2021-10-20,14,17,21
Putnam,2021-10-21,18,16,60
Putnam,2021-10-22,19,28,75
Putnam,2021-10-23,7,18,42
Putnam,2021-10-24,7,3,17
Putnam,2021-10-25,11,13,70
Putnam,2021-10-26,32,20,83
Putnam,2021-10-27,17,20,103
Putnam,2021-10-28,23,12,151
Putnam,2021-10-29,12,24,143
Putnam,2021-10-30,4,8,41
Putnam,2021-10-31,7,6,20
Putnam,2021-11-01,6,10,98
Putnam,2021-11-02,12,15,54
Putnam,2021-11-03,22,16,325
Putnam,2021-11-04,11,17,101
Putnam,2021-11-05,25,21,119
Putnam,2021-11-06,16,9,33
Putnam,2021-11-07,18,8,14
Putnam,2021-11-08,26,15,88
Putnam,2021-11-09,16,19,48
Putnam,2021-11-10,28,18,168
Putnam,2021-11-11,22,18,114
Putnam,2021-11-12,54,12,138
Putnam,2021-11-13,29,7,32
Putnam,2021-11-14,10,6,15
Putnam,2021-11-15,15,8,56
Putnam,2021-11-16,22,18,96
Putnam,2021-11-17,48,16,109
Putnam,2021-11-18,24,17,172
Putnam,2021-11-19,33,13,144
Putnam,2021-11-20,13,5,29
Putnam,2021-11-21,7,9,27
Putnam,2021-11-22,25,13,104
Putnam,2021-11-23,17,10,120
Putnam,2021-11-24,23,13,76
Putnam,2021-11-25,0,0,1
Putnam,2021-11-26,12,10,54
Putnam,2021-11-27,11,16,28
Putnam,2021-11-28,5,13,31
Putnam,2021-11-29,19,28,83
Putnam,2021-11-30,14,13,90
Putnam,2021-12-01,34,12,113
Putnam,2021-12-02,29,16,189
Putnam,2021-12-03,43,56,112
Putnam,2021-12-04,9,22,53
Putnam,2021-12-05,8,8,28
Putnam,2021-12-06,14,9,79
Putnam,2021-12-07,11,8,77
Putnam,2021-12-08,14,38,77
Putnam,2021-12-09,22,23,184
Putnam,2021-12-10,23,37,121
Putnam,2021-12-11,4,10,30
Putnam,2021-12-12,3,3,19
Putnam,2021-12-13,14,8,84
Putnam,2021-12-14,10,21,77
Putnam,2021-12-15,13,16,87
Putnam,2021-12-16,20,9,184
Putnam,2021-12-17,21,11,122
Putnam,2021-12-18,9,9,50
Putnam,2021-12-19,10,7,25
Putnam,2021-12-20,9,13,74
Putnam,2021-12-21,15,11,78
Putnam,2021-12-22,23,37,67
Putnam,2021-12-23,19,10,135
Putnam,2021-12-24,1,3,8
Putnam,2021-12-25,0,0,0
Putnam,2021-12-26,2,8,8
Putnam,2021-12-27,21,21,59
Putnam,2021-12-28,20,13,65
Putnam,2021-12-29,42,34,182
Putnam,2021-12-30,12,19,59
Putnam,2021-12-31,6,10,23
Putnam,2022-01-01,1,1,3
Putnam,2022-01-02,1,5,5
Putnam,2022-01-03,7,17,44
Putnam,2022-01-04,3,9,37
Putnam,2022-01-05,9,11,56
Putnam,2022-01-06,18,17,110
Putnam,2022-01-07,14,10,56
Putnam,2022-01-08,15,5,41
Putnam,2022-01-09,3,6,11
Putnam,2022-01-10,10,6,34
Putnam,2022-01-11,21,11,35
Putnam,2022-01-12,9,9,42
Putnam,2022-01-13,14,17,67
Putnam,2022-01-14,8,6,39
Putnam,2022-01-15,9,4,21
Putnam,2022-01-16,0,4,10
Putnam,2022-01-17,1,7,26
Putnam,2022-01-18,7,6,18
Putnam,2022-01-19,5,2,20
Putnam,2022-01-20,13,16,47
Putnam,2022-01-21,12,8,27
Putnam,2022-01-22,3,5,14
Putnam,2022-01-23,2,1,1
Putnam,2022-01-24,2,4,1
Putnam,2022-01-25,4,12,14
Putnam,2022-01-26,10,3,9
Putnam,2022-01-27,6,11,9
Putnam,2022-01-28,7,15,21
Putnam,2022-01-29,1,10,1
Putnam,2022-01-30,1,1,0
Putnam,2022-01-31,0,3,3
Richland,2020-12-14,1,0,0
Richland,2020-12-15,1,0,0
Richland,2020-12-16,1,0,0
Richland,2020-12-17,3,0,0
Richland,2020-12-18,8,0,0
Richland,2020-12-19,0,0,0
Richland,2020-12-20,0,0,0
Richland,2020-12-21,202,0,0
Richland,2020-12-22,98,0,0
Richland,2020-12-23,48,0,0
Richland,2020-12-24,21,0,0
Richland,2020-12-25,0,0,0
Richland,2020-12-26,18,0,0
Richland,2020-12-27,2,0,0
Richland,2020-12-28,164,0,0
Richland,2020-12-29,153,0,0
Richland,2020-12-30,238,0,0
Richland,2020-12-31,288,1,0
Richland,2021-01-01,10,1,0
Richland,2021-01-02,7,0,0
Richland,2021-01-03,66,1,0
Richland,2021-01-04,291,1,0
Richland,2021-01-05,230,2,0
Richland,2021-01-06,295,3,0
Richland,2021-01-07,194,4,0
Richland,2021-01-08,337,9,0
Richland,2021-01-09,8,1,0
Richland,2021-01-10,4,0,0
Richland,2021-01-11,207,57,0
Richland,2021-01-12,209,124,0
Richland,2021-01-13,291,28,0
Richland,2021-01-14,168,7,0
Richland,2021-01-15,457,7,0
Richland,2021-01-16,18,9,0
Richland,2021-01-17,4,2,0
Richland,2021-01-18,46,122,0
Richland,2021-01-19,387,17,0
Richland,2021-01-20,505,63,0
Richland,2021-01-21,629,30,0
Richland,2021-01-22,549,7,0
Richland,2021-01-23,139,6,0
Richland,2021-01-24,49,52,0
Richland,2021-01-25,293,95,0
Richland,2021-01-26,349,179,0
Richland,2021-01-27,378,207,0
Richland,2021-01-28,520,362,0
Richland,2021-01-29,502,141,0
Richland,2021-01-30,132,3,0
Richland,2021-01-31,58,11,0
Richland,2021-02-01,206,351,0
Richland,2021-02-02,341,257,0
Richland,2021-02-03,380,257,0
Richland,2021-02-04,467,95,0
Richland,2021-02-05,352,239,0
Richland,2021-02-06,124,26,0
Richland,2021-02-07,68,1,0
Richland,2021-02-08,204,153,0
Richland,2021-02-09,212,192,0
Richland,2021-02-10,380,431,0
Richland,2021-02-11,540,391,0
Richland,2021-02-12,281,513,0
Richland,2021-02-13,107,104,0
Richland,2021-02-14,20,33,0
Richland,2021-02-15,99,46,0
Richland,2021-02-16,180,53,0
Richland,2021-02-17,316,519,0
Richland,2021-02-18,265,557,0
Richland,2021-02-19,1163,498,0
Richland,2021-02-20,107,124,0
Richland,2021-02-21,7,67,0
Richland,2021-02-22,181,370,0
Richland,2021-02-23,421,484,0
Richland,2021-02-24,170,465,0
Richland,2021-02-25,325,499,0
Richland,2021-02-26,405,458,0
Richland,2021-02-27,106,119,0
Richland,2021-02-28,68,90,0
Richland,2021-03-01,104,249,0
Richland,2021-03-02,597,268,0
Richland,2021-03-03,263,369,0
Richland,2021-03-04,695,457,0
Richland,2021-03-05,939,615,0
Richland,2021-03-06,295,277,0
Richland,2021-03-07,45,52,0
Richland,2021-03-08,593,542,0
Richland,2021-03-09,774,385,0
Richland,2021-03-10,708,729,0
Richland,2021-03-11,1014,568,0
Richland,2021-03-12,1037,1438,0
Richland,2021-03-13,98,203,0
Richland,2021-03-14,31,35,0
Richland,2021-03-15,256,313,0
Richland,2021-03-16,733,216,0
Richland,2021-03-17,409,398,0
Richland,2021-03-18,925,151,0
Richland,2021-03-19,762,315,0
Richland,2021-03-20,222,28,0
Richland,2021-03-21,33,8,0
Richland,2021-03-22,368,79,0
Richland,2021-03-23,537,215,0
Richland,2021-03-24,539,416,0
Richland,2021-03-25,725,316,0
Richland,2021-03-26,610,589,0
Richland,2021-03-27,97,117,0
Richland,2021-03-28,51,40,0
Richland,2021-03-29,297,373,0
Richland,2021-03-30,593,557,0
Richland,2021-03-31,470,569,0
Richland,2021-04-01,722,325,0
Richland,2021-04-02,362,635,0
Richland,2021-04-03,111,199,0
Richland,2021-04-04,33,49,0
Richland,2021-04-05,209,470,0
Richland,2021-04-06,385,664,0
Richland,2021-04-07,511,897,0
Richland,2021-04-08,715,763,0
Richland,2021-04-09,365,794,0
Richland,2021-04-10,92,168,0
Richland,2021-04-11,53,55,0
Richland,2021-04-12,164,492,0
Richland,2021-04-13,304,646,0
Richland,2021-04-14,149,532,0
Richland,2021-04-15,301,421,0
Richland,2021-04-16,244,557,0
Richland,2021-04-17,189,245,0
Richland,2021-04-18,19,35,0
Richland,2021-04-19,70,516,0
Richland,2021-04-20,169,528,0
Richland,2021-04-21,103,459,0
Richland,2021-04-22,143,547,0
Richland,2021-04-23,165,406,0
Richland,2021-04-24,86,121,0
Richland,2021-04-25,29,36,0
Richland,2021-04-26,125,416,0
Richland,2021-04-27,110,334,0
Richland,2021-04-28,131,449,0
Richland,2021-04-29,194,483,0
Richland,2021-04-30,197,374,0
Richland,2021-05-01,106,119,0
Richland,2021-05-02,27,22,0
Richland,2021-05-03,87,143,0
Richland,2021-05-04,111,163,0
Richland,2021-05-05,106,304,0
Richland,2021-05-06,130,336,0
Richland,2021-05-07,126,311,0
Richland,2021-05-08,146,155,0
Richland,2021-05-09,9,25,0
Richland,2021-05-10,87,152,0
Richland,2021-05-11,94,221,0
Richland,2021-05-12,95,224,0
Richland,2021-05-13,169,185,0
Richland,2021-05-14,209,219,0
Richland,2021-05-15,136,88,0
Richland,2021-05-16,59,35,0
Richland,2021-05-17,109,110,0
Richland,2021-05-18,228,194,0
Richland,2021-05-19,198,117,0
Richland,2021-05-20,229,205,0
Richland,2021-05-21,179,201,0
Richland,2021-05-22,103,109,0
Richland,2021-05-23,49,39,0
Richland,2021-05-24,107,159,0
Richland,2021-05-25,144,150,0
Richland,2021-05-26,97,153,0
Richland,2021-05-27,98,93,0
Richland,2021-05-28,149,232,0
Richland,2021-05-29,79,62,0
Richland,2021-05-30,21,27,0
Richland,2021-05-31,17,20,0
Richland,2021-06-01,99,124,0
Richland,2021-06-02,72,121,0
Richland,2021-06-03,92,141,0
Richland,2021-06-04,95,194,0
Richland,2021-06-05,76,95,0
Richland,2021-06-06,11,40,0
Richland,2021-06-07,66,93,0
Richland,2021-06-08,79,147,0
Richland,2021-06-09,92,195,0
Richland,2021-06-10,93,143,0
Richland,2021-06-11,77,197,0
Richland,2021-06-12,53,97,0
Richland,2021-06-13,11,39,0
Richland,2021-06-14,30,92,0
Richland,2021-06-15,68,177,0
Richland,2021-06-16,52,112,0
Richland,2021-06-17,90,145,0
Richland,2021-06-18,78,160,0
Richland,2021-06-19,36,102,0
Richland,2021-06-20,8,25,0
Richland,2021-06-21,36,49,0
Richland,2021-06-22,54,103,0
Richland,2021-06-23,42,74,0
Richland,2021-06-24,52,87,0
Richland,2021-06-25,54,92,0
Richland,2021-06-26,32,78,0
Richland,2021-06-27,12,28,0
Richland,2021-06-28,32,75,0
Richland,2021-06-29,44,64,0
Richland,2021-06-30,45,80,0
Richland,2021-07-01,32,55,0
Richland,2021-07-02,29,68,0
Richland,2021-07-03,19,35,0
Richland,2021-07-04,11,9,0
Richland,2021-07-05,33,26,0
Richland,2021-07-06,27,71,0
Richland,2021-07-07,29,51,0
Richland,2021-07-08,52,72,0
Richland,2021-07-09,62,79,0
Richland,2021-07-10,33,30,0
Richland,2021-07-11,12,19,0
Richland,2021-07-12,26,21,0
Richland,2021-07-13,73,57,0
Richland,2021-07-14,48,39,0
Richland,2021-07-15,59,33,0
Richland,2021-07-16,52,56,0
Richland,2021-07-17,25,25,0
Richland,2021-07-18,13,6,0
Richland,2021-07-19,37,33,0
Richland,2021-07-20,61,45,0
Richland,2021-07-21,50,25,0
Richland,2021-07-22,71,29,0
Richland,2021-07-23,87,40,0
Richland,2021-07-24,44,20,0
Richland,2021-07-25,37,11,0
Richland,2021-07-26,61,38,0
Richland,2021-07-27,88,34,0
Richland,2021-07-28,78,37,0
Richland,2021-07-29,68,28,0
Richland,2021-07-30,100,49,0
Richland,2021-07-31,58,29,0
Richland,2021-08-01,32,16,0
Richland,2021-08-02,102,41,0
Richland,2021-08-03,115,45,0
Richland,2021-08-04,76,39,0
Richland,2021-08-05,112,63,0
Richland,2021-08-06,123,51,0
Richland,2021-08-07,78,26,0
Richland,2021-08-08,42,18,0
Richland,2021-08-09,87,48,0
Richland,2021-08-10,121,76,0
Richland,2021-08-11,72,58,0
Richland,2021-08-12,109,63,0
Richland,2021-08-13,122,75,3
Richland,2021-08-14,79,33,4
Richland,2021-08-15,36,22,0
Richland,2021-08-16,92,62,7
Richland,2021-08-17,110,72,11
Richland,2021-08-18,104,54,16
Richland,2021-08-19,99,68,19
Richland,2021-08-20,131,90,16
Richland,2021-08-21,56,63,5
Richland,2021-08-22,34,19,4
Richland,2021-08-23,74,52,11
Richland,2021-08-24,102,88,13
Richland,2021-08-25,93,62,7
Richland,2021-08-26,122,97,16
Richland,2021-08-27,128,96,18
Richland,2021-08-28,90,62,5
Richland,2021-08-29,44,33,0
Richland,2021-08-30,86,100,8
Richland,2021-08-31,128,104,11
Richland,2021-09-01,130,64,16
Richland,2021-09-02,116,96,14
Richland,2021-09-03,161,105,7
Richland,2021-09-04,69,62,11
Richland,2021-09-05,59,31,2
Richland,2021-09-06,19,27,4
Richland,2021-09-07,114,85,5
Richland,2021-09-08,116,93,12
Richland,2021-09-09,101,97,11
Richland,2021-09-10,150,128,6
Richland,2021-09-11,76,74,3
Richland,2021-09-12,39,34,3
Richland,2021-09-13,95,79,6
Richland,2021-09-14,95,113,8
Richland,2021-09-15,90,67,10
Richland,2021-09-16,112,106,10
Richland,2021-09-17,104,143,7
Richland,2021-09-18,64,88,0
Richland,2021-09-19,19,40,2
Richland,2021-09-20,82,83,12
Richland,2021-09-21,77,116,10
Richland,2021-09-22,70,103,11
Richland,2021-09-23,59,85,11
Richland,2021-09-24,105,125,48
Richland,2021-09-25,57,80,76
Richland,2021-09-26,36,58,52
Richland,2021-09-27,86,61,119
Richland,2021-09-28,74,92,155
Richland,2021-09-29,82,73,147
Richland,2021-09-30,44,84,100
Richland,2021-10-01,71,122,124
Richland,2021-10-02,31,54,82
Richland,2021-10-03,31,47,52
Richland,2021-10-04,72,80,134
Richland,2021-10-05,61,90,143
Richland,2021-10-06,51,72,110
Richland,2021-10-07,68,78,120
Richland,2021-10-08,65,97,103
Richland,2021-10-09,40,61,69
Richland,2021-10-10,14,36,35
Richland,2021-10-11,60,81,95
Richland,2021-10-12,51,59,105
Richland,2021-10-13,51,60,141
Richland,2021-10-14,42,49,96
Richland,2021-10-15,61,76,136
Richland,2021-10-16,21,64,67
Richland,2021-10-17,13,22,42
Richland,2021-10-18,42,87,206
Richland,2021-10-19,42,58,104
Richland,2021-10-20,40,60,125
Richland,2021-10-21,22,39,96
Richland,2021-10-22,54,61,180
Richland,2021-10-23,32,31,182
Richland,2021-10-24,15,36,140
Richland,2021-10-25,49,59,269
Richland,2021-10-26,57,58,292
Richland,2021-10-27,57,51,356
Richland,2021-10-28,20,42,342
Richland,2021-10-29,40,62,332
Richland,2021-10-30,21,38,162
Richland,2021-10-31,22,13,111
Richland,2021-11-01,41,45,247
Richland,2021-11-02,49,46,264
Richland,2021-11-03,36,51,283
Richland,2021-11-04,41,46,298
Richland,2021-11-05,54,51,411
Richland,2021-11-06,32,23,112
Richland,2021-11-07,28,25,56
Richland,2021-11-08,53,36,338
Richland,2021-11-09,87,57,392
Richland,2021-11-10,59,37,354
Richland,2021-11-11,51,41,318
Richland,2021-11-12,75,48,334
Richland,2021-11-13,52,32,108
Richland,2021-11-14,16,13,66
Richland,2021-11-15,65,40,327
Richland,2021-11-16,86,45,460
Richland,2021-11-17,141,50,533
Richland,2021-11-18,60,43,371
Richland,2021-11-19,112,61,311
Richland,2021-11-20,58,21,156
Richland,2021-11-21,28,24,117
Richland,2021-11-22,54,52,417
Richland,2021-11-23,96,56,314
Richland,2021-11-24,68,40,308
Richland,2021-11-25,0,2,6
Richland,2021-11-26,54,44,185
Richland,2021-11-27,51,27,122
Richland,2021-11-28,23,19,85
Richland,2021-11-29,65,62,369
Richland,2021-11-30,72,70,316
Richland,2021-12-01,80,63,477
Richland,2021-12-02,84,56,335
Richland,2021-12-03,127,97,471
Richland,2021-12-04,49,38,158
Richland,2021-12-05,41,20,98
Richland,2021-12-06,69,50,336
Richland,2021-12-07,48,34,256
Richland,2021-12-08,48,57,346
Richland,2021-12-09,55,49,251
Richland,2021-12-10,54,75,351
Richland,2021-12-11,36,53,129
Richland,2021-12-12,30,22,80
Richland,2021-12-13,49,47,346
Richland,2021-12-14,39,72,261
Richland,2021-12-15,47,110,337
Richland,2021-12-16,45,33,323
Richland,2021-12-17,66,39,350
Richland,2021-12-18,43,50,171
Richland,2021-12-19,25,18,96
Richland,2021-12-20,71,42,348
Richland,2021-12-21,55,36,312
Richland,2021-12-22,71,74,332
Richland,2021-12-23,64,46,248
Richland,2021-12-24,10,11,74
Richland,2021-12-25,0,0,0
Richland,2021-12-26,23,31,63
Richland,2021-12-27,59,53,274
Richland,2021-12-28,50,63,245
Richland,2021-12-29,73,70,266
Richland,2021-12-30,75,51,242
Richland,2021-12-31,24,25,134
Richland,2022-01-01,2,0,8
Richland,2022-01-02,26,31,67
Richland,2022-01-03,77,62,212
Richland,2022-01-04,74,44,187
Richland,2022-01-05,66,45,192
Richland,2022-01-06,53,33,190
Richland,2022-01-07,71,64,253
Richland,2022-01-08,53,43,156
Richland,2022-01-09,16,21,73
Richland,2022-01-10,47,34,147
Richland,2022-01-11,36,30,108
Richland,2022-01-12,52,38,151
Richland,2022-01-13,42,62,151
Richland,2022-01-14,69,42,174
Richland,2022-01-15,37,19,69
Richland,2022-01-16,10,10,36
Richland,2022-01-17,10,31,72
Richland,2022-01-18,13,30,70
Richland,2022-01-19,27,33,91
Richland,2022-01-20,20,35,102
Richland,2022-01-21,45,35,109
Richland,2022-01-22,14,13,49
Richland,2022-01-23,4,7,28
Richland,2022-01-24,31,51,56
Richland,2022-01-25,11,37,48
Richland,2022-01-26,16,40,41
Richland,2022-01-27,71,54,87
Richland,2022-01-28,23,53,74
Richland,2022-01-29,9,33,30
Richland,2022-01-30,4,12,12
Richland,2022-01-31,10,14,40
Ross,2020-12-14,1,0,0
Ross,2020-12-15,0,0,0
Ross,2020-12-16,1,0,0
Ross,2020-12-17,0,0,0
Ross,2020-12-18,3,0,0
Ross,2020-12-19,0,0,0
Ross,2020-12-20,0,0,0
Ross,2020-12-21,47,0,0
Ross,2020-12-22,110,0,0
Ross,2020-12-23,90,0,0
Ross,2020-12-24,47,0,0
Ross,2020-12-25,6,0,0
Ross,2020-12-26,49,0,0
Ross,2020-12-27,8,0,0
Ross,2020-12-28,196,0,0
Ross,2020-12-29,216,0,0
Ross,2020-12-30,159,0,0
Ross,2020-12-31,96,1,0
Ross,2021-01-01,38,2,0
Ross,2021-01-02,8,0,0
Ross,2021-01-03,4,0,0
Ross,2021-01-04,145,1,0
Ross,2021-01-05,222,8,0
Ross,2021-01-06,183,3,0
Ross,2021-01-07,174,5,0
Ross,2021-01-08,180,4,0
Ross,2021-01-09,7,1,0
Ross,2021-01-10,3,0,0
Ross,2021-01-11,177,46,0
Ross,2021-01-12,196,49,0
Ross,2021-01-13,180,16,0
Ross,2021-01-14,132,4,0
Ross,2021-01-15,134,5,0
Ross,2021-01-16,2,12,0
Ross,2021-01-17,1,7,0
Ross,2021-01-18,15,68,0
Ross,2021-01-19,196,112,0
Ross,2021-01-20,347,56,0
Ross,2021-01-21,438,59,0
Ross,2021-01-22,255,78,0
Ross,2021-01-23,59,6,0
Ross,2021-01-24,5,0,0
Ross,2021-01-25,125,105,0
Ross,2021-01-26,155,173,0
Ross,2021-01-27,144,138,0
Ross,2021-01-28,481,96,0
Ross,2021-01-29,414,135,0
Ross,2021-01-30,34,6,0
Ross,2021-01-31,30,4,0
Ross,2021-02-01,191,162,0
Ross,2021-02-02,143,215,0
Ross,2021-02-03,156,186,0
Ross,2021-02-04,564,187,0
Ross,2021-02-05,154,235,0
Ross,2021-02-06,22,9,0
Ross,2021-02-07,10,5,0
Ross,2021-02-08,53,112,0
Ross,2021-02-09,117,120,0
Ross,2021-02-10,118,192,0
Ross,2021-02-11,428,302,0
Ross,2021-02-12,342,144,0
Ross,2021-02-13,31,21,0
Ross,2021-02-14,7,1,0
Ross,2021-02-15,79,44,0
Ross,2021-02-16,93,39,0
Ross,2021-02-17,135,337,0
Ross,2021-02-18,254,128,0
Ross,2021-02-19,109,158,0
Ross,2021-02-20,10,41,0
Ross,2021-02-21,7,13,0
Ross,2021-02-22,65,322,0
Ross,2021-02-23,110,502,0
Ross,2021-02-24,178,314,0
Ross,2021-02-25,1319,249,0
Ross,2021-02-26,817,202,0
Ross,2021-02-27,8,32,0
Ross,2021-02-28,9,14,0
Ross,2021-03-01,204,196,0
Ross,2021-03-02,115,431,0
Ross,2021-03-03,190,96,0
Ross,2021-03-04,701,294,0
Ross,2021-03-05,564,429,0
Ross,2021-03-06,43,54,0
Ross,2021-03-07,11,18,0
Ross,2021-03-08,366,337,0
Ross,2021-03-09,343,266,0
Ross,2021-03-10,653,497,0
Ross,2021-03-11,984,394,0
Ross,2021-03-12,961,542,0
Ross,2021-03-13,381,238,0
Ross,2021-03-14,19,21,0
Ross,2021-03-15,60,94,0
Ross,2021-03-16,269,385,0
Ross,2021-03-17,261,121,0
Ross,2021-03-18,635,426,0
Ross,2021-03-19,568,136,0
Ross,2021-03-20,38,7,0
Ross,2021-03-21,19,8,0
Ross,2021-03-22,319,94,0
Ross,2021-03-23,412,268,0
Ross,2021-03-24,317,99,0
Ross,2021-03-25,455,477,0
Ross,2021-03-26,386,834,0
Ross,2021-03-27,35,169,0
Ross,2021-03-28,4,58,0
Ross,2021-03-29,226,494,0
Ross,2021-03-30,538,382,0
Ross,2021-03-31,798,599,0
Ross,2021-04-01,538,664,0
Ross,2021-04-02,412,691,0
Ross,2021-04-03,40,17,0
Ross,2021-04-04,9,3,0
Ross,2021-04-05,163,504,0
Ross,2021-04-06,409,539,0
Ross,2021-04-07,323,507,0
Ross,2021-04-08,324,495,0
Ross,2021-04-09,326,428,0
Ross,2021-04-10,36,55,0
Ross,2021-04-11,26,21,0
Ross,2021-04-12,123,897,0
Ross,2021-04-13,133,323,0
Ross,2021-04-14,170,197,0
Ross,2021-04-15,93,223,0
Ross,2021-04-16,133,329,0
Ross,2021-04-17,19,32,0
Ross,2021-04-18,12,12,0
Ross,2021-04-19,44,697,0
Ross,2021-04-20,86,349,0
Ross,2021-04-21,82,280,0
Ross,2021-04-22,43,267,0
Ross,2021-04-23,77,220,0
Ross,2021-04-24,32,26,0
Ross,2021-04-25,5,3,0
Ross,2021-04-26,65,464,0
Ross,2021-04-27,51,147,0
Ross,2021-04-28,76,281,0
Ross,2021-04-29,148,355,0
Ross,2021-04-30,114,260,0
Ross,2021-05-01,43,50,0
Ross,2021-05-02,20,17,0
Ross,2021-05-03,58,93,0
Ross,2021-05-04,90,316,0
Ross,2021-05-05,130,157,0
Ross,2021-05-06,71,233,0
Ross,2021-05-07,69,123,0
Ross,2021-05-08,38,33,0
Ross,2021-05-09,8,11,0
Ross,2021-05-10,53,69,0
Ross,2021-05-11,63,111,0
Ross,2021-05-12,61,108,0
Ross,2021-05-13,88,90,0
Ross,2021-05-14,137,194,0
Ross,2021-05-15,77,39,0
Ross,2021-05-16,36,16,0
Ross,2021-05-17,109,45,0
Ross,2021-05-18,174,121,0
Ross,2021-05-19,168,134,0
Ross,2021-05-20,185,146,0
Ross,2021-05-21,188,119,0
Ross,2021-05-22,87,70,0
Ross,2021-05-23,39,24,0
Ross,2021-05-24,92,50,0
Ross,2021-05-25,72,56,0
Ross,2021-05-26,89,84,0
Ross,2021-05-27,79,114,0
Ross,2021-05-28,70,78,0
Ross,2021-05-29,39,36,0
Ross,2021-05-30,29,22,0
Ross,2021-05-31,19,32,0
Ross,2021-06-01,75,55,0
Ross,2021-06-02,107,96,0
Ross,2021-06-03,91,192,0
Ross,2021-06-04,82,112,0
Ross,2021-06-05,34,49,0
Ross,2021-06-06,23,15,0
Ross,2021-06-07,58,67,0
Ross,2021-06-08,62,64,0
Ross,2021-06-09,84,99,0
Ross,2021-06-10,63,208,0
Ross,2021-06-11,61,92,0
Ross,2021-06-12,39,49,0
Ross,2021-06-13,9,25,0
Ross,2021-06-14,46,70,0
Ross,2021-06-15,54,82,0
Ross,2021-06-16,48,91,0
Ross,2021-06-17,42,126,0
Ross,2021-06-18,49,76,0
Ross,2021-06-19,18,36,0
Ross,2021-06-20,10,22,0
Ross,2021-06-21,30,46,0
Ross,2021-06-22,37,71,0
Ross,2021-06-23,40,75,0
Ross,2021-06-24,18,68,0
Ross,2021-06-25,39,81,0
Ross,2021-06-26,20,47,0
Ross,2021-06-27,9,24,0
Ross,2021-06-28,20,45,0
Ross,2021-06-29,23,67,0
Ross,2021-06-30,57,46,0
Ross,2021-07-01,33,46,0
Ross,2021-07-02,59,48,0
Ross,2021-07-03,13,23,0
Ross,2021-07-04,4,4,0
Ross,2021-07-05,23,19,0
Ross,2021-07-06,29,31,0
Ross,2021-07-07,36,57,0
Ross,2021-07-08,28,36,0
Ross,2021-07-09,37,44,0
Ross,2021-07-10,12,14,0
Ross,2021-07-11,3,4,0
Ross,2021-07-12,30,32,0
Ross,2021-07-13,35,44,0
Ross,2021-07-14,29,28,0
